attr_name	Tumor_breast_1	Tumor_breast_2	Tumor_breast_3	Tumor_breast_4	Tumor_breast_5	Tumor_breast_6
ENSG00000089012.14	7.83289001416474	7.76818432477693	9.55074678538324	7.65105169117893	2.58496250072116	5.08746284125034
ENSG00000089101.19	4.08746284125034	7.24792751344359	6.49185309632967	6.76818432477693	7.61470984411521	7.62935662007961
ENSG00000089356.18	9.95855271543101	5.95419631038687	6.32192809488736	7.53138146051631	5.83289001416474	4.90689059560852
ENSG00000089685.15	11.3253054550897	11.0993478104032	10.5783726913608	9.3037807481771	8.78135971352466	10.3815429511846
ENSG00000090382.7	12.2064039139738	12.4452735556406	13.2556187498396	12.2926092227643	12.0838117072529	10.5008418795569
ENSG00000090534.20	4.39231742277876	6.85798099512757	7.97154355395077	5.64385618977472	9.36632221424582	9.29691620687929
ENSG00000090889.12	10.8749813476538	11.1104833098162	10.7565563225241	8.91288933622996	9.04984854945056	9.58871463558226
ENSG00000090932.11	8.45121111183233	1	2	5.58496250072116	2.8073549220576	3
ENSG00000090971.5	10.8033239190415	10.6156296369681	10.0112272554233	10.0084286220706	8.21916852046216	11.8661197933031
ENSG00000091010.6	2.58496250072116	3.16992500144231	2.32192809488736	3.8073549220576	11.5117526537674	2.32192809488736
ENSG00000091137.14	5.24792751344359	5.16992500144231	4.70043971814109	5.28540221886225	5.61470984411521	4.08746284125034
ENSG00000091513.16	7.48381577726426	9.30606168942834	7.93073733756289	9.89633240390994	4.32192809488736	5.97727992349992
ENSG00000091651.9	9.37286506011259	8.61838550225861	8.04984854945056	6.53915881110803	7.62205181945638	7.19967234483636
ENSG00000091704.10	0	2.8073549220576	3.32192809488736	3.16992500144231	0	1
ENSG00000092345.14	4.4594316186373	2.32192809488736	5.52356195605701	2	0	0
ENSG00000092607.15	6.70043971814109	9.20212382383046	7.82017896241519	8.97441458980553	8.38801728534514	7.86418614465428
ENSG00000092820.18	14.3760575408485	15.1095450246119	14.1870427143399	14.7659594203009	16.2157604883863	15.904023021146
ENSG00000092853.14	10.3162815317462	9.71424551766612	9.47775826644389	7.59991284218713	8.18982455888002	8.08214904135387
ENSG00000093009.11	10.523561956057	10.1761731491075	9.49385544924082	7.33091687811462	8.14465824283188	8.89481776330794
ENSG00000094804.12	10.9447120610435	10.1045987535644	12.6836525973947	8.51963625284321	11.7368246990989	9.48381577726426
ENSG00000094963.14	8.73809225962049	9.07948478382682	9.58120058192496	11.2502984179063	8.02790599656988	6.06608919045777
ENSG00000095321.17	12.3297963382207	13.4829339728023	14.1933713498215	12.1195896207411	13.114230360191	14.1961410297182
ENSG00000095637.22	9.19721669311005	11.9336906549522	10.4408691676109	12.3826240265749	11.1137421660492	10.9693865213423
ENSG00000095713.14	5.04439411935845	7.07681559705083	6.10852445677817	6.53915881110803	3.4594316186373	4.4594316186373
ENSG00000095739.11	12.129283016945	10.8525295094042	13.6963155588928	14.4238381276264	12.0014081943928	16.6773204892432
ENSG00000095752.7	8.23840473932508	4.58496250072116	4.95419631038687	5.04439411935845	6.08746284125034	6.10852445677817
ENSG00000095777.17	10.2419831496943	3.4594316186373	4.16992500144231	2	3.32192809488736	5.88264304936184
ENSG00000095917.14	1	6.53915881110803	10.7431513941125	7.29462074889163	6.20945336562895	9.43045255166553
ENSG00000095981.11	0	0	1	0	1.58496250072116	3.32192809488736
ENSG00000096006.12	0	8.25266543245025	13.9882408761922	3.32192809488736	6.71424551766612	7.49185309632967
ENSG00000099260.11	9.79279029430106	11.2324209271761	10.6803595235137	11.1369911120802	9.33091687811462	10.0633950812885
ENSG00000099617.4	2	3.8073549220576	0	2	5.12928301694497	2.32192809488736
ENSG00000099812.9	9.56795607541547	10.7829982089204	10.5166849493096	12.5299185281203	11.2137117981057	12.6404709045901
ENSG00000099822.3	4.24792751344359	6.91886323727459	4.8073549220576	5.75488750216347	5.93073733756289	5.39231742277876
ENSG00000099849.15	11.0077281146323	9.55266909751427	10.667111542075	10.4553272203046	11.4262647547021	12.1830150008828
ENSG00000099953.10	14.8014557641437	15.9308528150622	12.6359447987887	12.4990984412289	15.3994448316254	15.2630857704045
ENSG00000099957.16	4.75488750216347	3.16992500144231	4.4594316186373	4.08746284125034	3.8073549220576	3
ENSG00000100024.15	3.8073549220576	4.85798099512757	4.8073549220576	9.51175265376738	3.70043971814109	5.28540221886225
ENSG00000100031.19	1.58496250072116	2.58496250072116	4.24792751344359	4.8073549220576	5.7279204545632	5.49185309632967
ENSG00000100033.16	9.73470962022584	8.2336196767597	10.0927571409199	8.6582114827518	11.577900836887	4.52356195605701
ENSG00000100078.4	4.52356195605701	8.467605550083	9.56985560833095	6.35755200461808	0	8.88874324889826
ENSG00000100121.13	0	0	0	0	0	4.39231742277876
ENSG00000100156.10	9.70217268536555	3.90689059560852	5.24792751344359	5.97727992349992	4	5.24792751344359
ENSG00000100162.15	9.59245703726808	10.2656150464845	8.81698362325538	7.55458885167764	7.4594316186373	8.90689059560852
ENSG00000100253.13	3.16992500144231	3	3.58496250072116	1.58496250072116	7.52356195605701	1.58496250072116
ENSG00000100276.10	4.39231742277876	5	5.12928301694497	4.75488750216347	4	5.61470984411521
ENSG00000100298.16	4.85798099512757	5.58496250072116	7.12928301694497	5.90689059560852	9.15228484230658	5.20945336562895
ENSG00000100314.4	3.70043971814109	3.16992500144231	11.2336196767597	3	3	3.16992500144231
ENSG00000100362.13	2.8073549220576	8.38801728534514	5.49185309632967	7.31288295528436	14.0174174052978	7.83289001416474
ENSG00000100526.20	10.4335854411505	9.71080643369935	8.18982455888002	7.44294349584873	8.09803208296053	7.73470962022584
ENSG00000100604.13	0	2	2.32192809488736	3.16992500144231	1	2
ENSG00000100665.12	0	6.4757334309664	0	3.70043971814109	1	4.58496250072116
ENSG00000100721.11	7.17990909001493	5.20945336562895	9.84235034341381	7.65105169117893	0	1
ENSG00000100867.15	4.58496250072116	7.15987133677839	8.08746284125034	10.7706638929168	15.700764808098	7.86418614465428
ENSG00000100985.7	11.0973737689902	13.3406846543634	11.3442959079158	10.18982455888	14.0043082615436	12.5420645422834
ENSG00000101003.10	10.6474584264549	10.2854022188622	9.84549005094438	8.65463602852797	9.24792751344359	9.55458885167764
ENSG00000101049.17	4.8073549220576	4.8073549220576	4.95419631038687	6.08746284125034	6.08746284125034	4.4594316186373
ENSG00000101057.16	12.0881256921882	11.8121773055144	10.9336906549522	8.39660478118186	10.8509681509824	9.90538700501813
ENSG00000101076.17	0	1	1	0	3.90689059560852	0
ENSG00000101098.13	5.16992500144231	10.6899979714194	6.4594316186373	10.3442959079158	8.34429590791582	5.20945336562895
ENSG00000101115.13	7	6.59991284218713	6.59991284218713	6.20945336562895	10.4522412404308	7.25738784269265
ENSG00000101188.5	3.32192809488736	3.16992500144231	5	2.8073549220576	5.12928301694497	2
ENSG00000101194.18	9.17741953798924	8.54303182025524	8.39231742277876	10.7439928610602	7.58496250072116	6.7279204545632
ENSG00000101197.13	5	4.08746284125034	4.08746284125034	3.58496250072116	5.49185309632967	3
ENSG00000101198.15	6.8703647195834	2	3.16992500144231	3.90689059560852	3.16992500144231	7.3037807481771
ENSG00000101204.18	1	7	0	1	1	0
ENSG00000101210.13	11.3799198176465	12.5689061545021	8.74819284958946	11.1705510353167	13.5810828637542	6.37503943134692
ENSG00000101213.7	9.9614496943982	9.45121111183233	10.2644426002266	11.0105281058865	10.4314976042581	10.0874628412503
ENSG00000101222.12	4.90689059560852	5.90689059560852	6.04439411935845	6.8703647195834	4.39231742277876	9.94251450533924
ENSG00000101251.13	1	3	0	1	2	0
ENSG00000101280.8	1.58496250072116	5.4594316186373	4.39231742277876	5.95419631038687	2.58496250072116	3.70043971814109
ENSG00000101306.11	5.08746284125034	4.8073549220576	4.39231742277876	2.58496250072116	3.70043971814109	5.08746284125034
ENSG00000101349.17	2.8073549220576	5.4594316186373	5.64385618977472	5.4594316186373	0	3.70043971814109
ENSG00000101412.13	11.2390017577656	9.99859042974533	10.1885888457073	9	8.93369065495223	9.41362792902417
ENSG00000101435.5	0	3.58496250072116	1	5.64385618977472	0	0
ENSG00000101438.4	0	1.58496250072116	3.16992500144231	2	0	0
ENSG00000101441.4	2.32192809488736	9.11374216604919	3.4594316186373	6.4262647547021	5.04439411935845	1.58496250072116
ENSG00000101443.18	15.419367708794	13.6518365262701	8.87958324961278	12.0874628412503	7.85798099512757	13.6909801018887
ENSG00000101447.15	9.50382573799575	9.97297978606629	9.06069593168755	7.82654848729092	9.68825030913318	8.56224242422107
ENSG00000101448.14	10.8970891283128	0	0	0	1	2
ENSG00000101463.6	6.04439411935845	8.76155123244448	8.17990909001493	8.08746284125034	10.103287808412	9.77478705960117
ENSG00000101542.10	2.32192809488736	4.16992500144231	2.8073549220576	4	3	3
ENSG00000101605.13	6.91886323727459	7.21916852046216	7.07681559705083	7.91886323727459	7.03342300153745	5.35755200461808
ENSG00000101938.15	8.56605403817109	9.29001884693262	8.97727992349992	11.333714426094	5.6724253419715	4.58496250072116
ENSG00000101955.15	8.61838550225861	9.25502856981873	9.41151098801207	11.2796105810525	10.2737955992143	10.0375469539622
ENSG00000102010.15	5.52356195605701	7.25738784269265	6	7.467605550083	4.90689059560852	4.16992500144231
ENSG00000102104.9	7.77478705960117	0	0	0	0	0
ENSG00000102109.9	11.7821791938312	7.467605550083	4.24792751344359	3.16992500144231	8.08746284125034	3.4594316186373
ENSG00000102174.9	4.39231742277876	6.52356195605701	10.292321632802	6.4093909361377	10.4512111118323	6.68650052718322
ENSG00000102385.12	7.40087943628218	5.39231742277876	6.96578428466209	5.64385618977472	7.05528243550119	5.97727992349992
ENSG00000102468.11	3.16992500144231	3.70043971814109	5.58496250072116	4.95419631038687	4.4594316186373	5
ENSG00000102794.10	1	2	3	2	1	1
ENSG00000102802.10	6.88264304936184	9.40726776424473	8.14974711950468	9.47370574961942	8.03342300153745	7.15987133677839
ENSG00000102886.15	8.01680828768655	4.75488750216347	6.4757334309664	7.83920378809694	11.6974020075027	6.55458885167764
ENSG00000102931.8	4.95419631038687	6.2667865406949	1.58496250072116	2.58496250072116	3.32192809488736	2
ENSG00000102970.11	6.37503943134692	5.55458885167764	5.12928301694497	6.28540221886225	4.24792751344359	6.96578428466209
ENSG00000103044.11	7.32192809488736	6.68650052718322	6.84549005094437	6.90689059560852	7.49984588708321	8.09275714091985
ENSG00000103253.19	8.61470984411521	9.52356195605701	10.3151495622563	8.14974711950468	10.2131042196419	9.76818432477693
ENSG00000103257.9	12.4387918525783	12.226713224619	11.5627194270493	10.8399910705399	13.3381792499001	10.1472049249422
ENSG00000103260.9	10.2467405984931	10.5660540381711	12.8006977143631	10.6934869574993	12.7402023887679	12.4769992861331
